"CASE_ID","CASE_PARTICIPANT_ID","RECEIVED_DATE","OFFENSE_CATEGORY","DIVERSION_PROGRAM","REFERRAL_DATE","DIVERSION_COUNT","PRIMARY_CHARGE_OFFENSE_TITLE","STATUTE","RACE","GENDER","DIVERSION_RESULT","DIVERSION_CLOSED_DATE"
"401,743,258,447","5,593,520,507,371","2024 May 30 12:00:00 AM","Narcotics","DDPP","2024 May 21 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Latinx","Male","Failed","2024 Sep 13 12:00:00 AM"
"401,744,278,328","5,593,547,628,771","2024 May 30 12:00:00 AM","Narcotics","DDPP","2024 May 21 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Black","Male","Graduated","2024 Jul 05 12:00:00 AM"
"400,925,058,871","5,578,920,891,169","2024 Apr 09 12:00:00 AM","Narcotics","DDPP","2024 May 22 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Latinx","Male","Graduated","2024 Aug 09 12:00:00 AM"
"400,947,623,739","5,579,272,362,386","2024 Apr 10 12:00:00 AM","Narcotics","DDPP","2024 May 22 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Latinx","Male","Graduated","2024 May 22 12:00:00 AM"
"395,720,478,364","5,494,675,731,221","2023 May 17 12:00:00 AM","Possession of Contraband in Penal Institution","DDPP","2024 May 22 12:00:00 AM","1","EMP POSS CON SUB/PENAL INST","720 ILCS 5/31A-1.2(b)","Black","Female",,
"396,389,010,396","5,504,889,982,932","2023 Jun 29 12:00:00 AM","Other Offense","BR9","2024 May 22 12:00:00 AM","1","TRANSFER EXPLOSIVE MAT W/O LIC","225 ILCS 210/5010","Unknown","Unknown","Graduated","2024 May 22 12:00:00 AM"
"396,598,595,952","5,509,750,248,689","2023 Jul 18 12:00:00 AM","Narcotics","DC","2024 May 22 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","White","Male",,
"400,182,967,918","5,565,586,571,348","2024 Feb 23 12:00:00 AM","Narcotics","DC","2024 May 22 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Black","Male",,
"400,615,270,000","5,573,491,629,489","2024 Mar 20 12:00:00 AM","UUW - Unlawful Use of Weapon","RJCC","2024 May 22 12:00:00 AM","1","AGG UUW/LOADED/NO FCCA/FOID","720 ILCS 5/24-1.6(a)(1)","Black","Male",,
"400,663,969,321","5,574,387,189,220","2024 Mar 22 12:00:00 AM","Criminal Damage to Property","MHC","2024 May 22 12:00:00 AM","1","CRIMINAL DAMAGE TO GOVERNMENT SUPPORTED PROPERTY","720 ILCS 5/21-1.01(a)(1)","Black","Male",,
"400,664,351,776","5,574,390,510,208","2024 Mar 22 12:00:00 AM","Criminal Damage to Property","MHC","2024 May 22 12:00:00 AM","1","CRIMINAL DAMAGE TO GOVERNMENT SUPPORTED PROPERTY","720 ILCS 5/21-1.01(a)(1)","Black","Male",,
"400,664,479,261","5,574,392,170,702","2024 Mar 22 12:00:00 AM","Aggravated Battery Police Officer","MHC","2024 May 22 12:00:00 AM","1","AGGRAVATED BATTERY","720 ILCS 5/12-3.05(d)(4)","Black","Male",,
"401,094,359,126","5,581,949,632,112","2024 Apr 19 12:00:00 AM","Narcotics","DDPP","2024 May 22 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Latinx","Male","Graduated","2024 Jul 08 12:00:00 AM"
"401,391,781,938","5,587,257,677,734","2024 May 08 12:00:00 AM","Narcotics","DDPP","2024 May 22 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","White","Male","Graduated","2024 Aug 09 12:00:00 AM"
"400,745,177,350","5,575,791,967,092","2024 Mar 28 12:00:00 AM","Possession of Contraband in Penal Institution","BR9","2024 May 23 12:00:00 AM","1","BRING CON SUBSTANCE PENAL INST","720 ILCS 5/31A-1.1(a)(1)","Black","Female",,
"400,745,177,350","5,575,794,181,084","2024 Mar 28 12:00:00 AM","Possession of Contraband in Penal Institution","BR9","2024 May 23 12:00:00 AM","1","POSS CONTROLLED SUB PENAL INST","720 ILCS 5/31A-1.1(b)","Black","Male",,
"401,130,564,903","5,582,590,029,274","2024 Apr 22 12:00:00 AM","Narcotics","BR9","2024 May 23 12:00:00 AM","2","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Latinx","Male",,
"401,374,953,901","5,586,959,342,323","2024 May 07 12:00:00 AM","Narcotics","DDPP","2024 May 23 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Black","Male","Failed","2024 Sep 20 12:00:00 AM"
"399,297,456,193","5,550,362,055,928","2023 Dec 31 12:00:00 AM","Aggravated Robbery","VC","2024 May 24 12:00:00 AM","1","AGGRAVATED ROBBERY","720 ILCS 5/18-1(b)(1)","Black","Male",,
"400,024,631,385","5,562,891,589,687","2024 Feb 14 12:00:00 AM","Narcotics","DDPP","2024 May 24 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Black","Male","Failed","2024 Jul 11 12:00:00 AM"
"400,675,570,468","5,574,589,769,480","2024 Mar 23 12:00:00 AM","Possession of Stolen Motor Vehicle","BR9","2024 May 24 12:00:00 AM","1","POSSESSION OF A STOLEN MOTOR VEHICLE","625 ILCS 5/4-103(a)(1)","Unknown","Unknown",,
"401,483,698,718","5,588,814,114,052","2024 May 14 12:00:00 AM","Narcotics","DDPP","2024 May 24 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Black","Female","Failed","2024 Oct 09 12:00:00 AM"
"401,744,660,783","5,593,568,108,197","2024 May 30 12:00:00 AM","Narcotics","DDPP","2024 May 24 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Black","Male","Graduated","2024 Aug 09 12:00:00 AM"
"392,337,022,966","5,433,167,714,767","2022 Aug 10 12:00:00 AM","Burglary","DC","2024 May 28 12:00:00 AM","2","BURGLARY","720 ILCS 5/19-1(a)","Black","Male",,
"393,298,898,286","5,453,813,189,397","2022 Nov 17 12:00:00 AM","UUW - Unlawful Use of Weapon","DC","2024 May 28 12:00:00 AM","2","AGGRAVATED UNLAWFUL USE OF WEAPON","720 ILCS 5/24-1.6(a)(1)","Black","Male",,
"397,568,247,865","5,532,725,396,314","2023 Oct 19 12:00:00 AM","Aggravated Battery Police Officer","MHC","2024 May 28 12:00:00 AM","1","AGGRAVATED BATTERY","720 ILCS 5/12-3.05(d)(4)","White","Male",,
"397,919,214,433","5,534,570,758,577","2023 Oct 26 12:00:00 AM","Aggravated Battery Police Officer","MHC","2024 May 28 12:00:00 AM","1","AGGRAVATED BATTERY","720 ILCS 5/12-3.05(d)(4)","Latinx","Female",,
"400,796,298,887","5,576,691,954,806","2024 Apr 01 12:00:00 AM","Narcotics","DDPP","2024 May 28 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Black","Male","Graduated","2024 Jun 28 12:00:00 AM"
"400,817,843,875","5,577,015,751,124","2024 Apr 02 12:00:00 AM","Narcotics","DDPP","2024 May 28 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","White","Male","Graduated","2024 May 28 12:00:00 AM"
"401,159,504,028","5,583,082,088,978","2024 Apr 23 12:00:00 AM","Narcotics","DDPP","2024 May 28 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Asian","Male","Graduated","2024 Sep 13 12:00:00 AM"
"401,570,261,123","5,590,470,180,006","2024 May 19 12:00:00 AM","UUW - Unlawful Use of Weapon","RJCC","2024 May 28 12:00:00 AM","1","AGGRAVATED UNLAWFUL USE OF WEAPON","720 ILCS 5/24-1.6(a)(1)","Latinx","Male",,
"401,760,468,939","5,593,864,783,114","2024 May 31 12:00:00 AM","Narcotics","DDPP","2024 May 28 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Black","Male","Graduated","2024 Sep 06 12:00:00 AM"
"401,760,596,425","5,593,866,997,106","2024 May 31 12:00:00 AM","Narcotics","DDPP","2024 May 28 12:00:00 AM","1","POSS CAN/>100-500 GRAM/1ST","720 ILCS 550/4(d)","Black","Male","Graduated","2024 Aug 16 12:00:00 AM"
"400,915,752,456","5,578,721,078,398","2024 Apr 08 12:00:00 AM","Possession of Stolen Motor Vehicle","DDPP","2024 May 29 12:00:00 AM","1","POSSESSION OF A STOLEN MOTOR VEHICLE","625 ILCS 5/4-103(a)(1)","Asian","Male","Failed","2024 May 29 12:00:00 AM"
"393,283,217,615","5,453,483,304,601","2022 Nov 15 12:00:00 AM","Retail Theft","BR9","2024 May 29 12:00:00 AM","1","RETAIL THEFT","720 ILCS 5/16-25(a)(1)","Unknown","Unknown","Graduated","2024 May 29 12:00:00 AM"
"399,700,691,665","5,557,304,027,585","2024 Jan 25 12:00:00 AM","Possession of Stolen Motor Vehicle","MHC","2024 May 29 12:00:00 AM","1","POSSESSION OF A STOLEN MOTOR VEHICLE","625 ILCS 5/4-103(a)(1)","Black","Female",,
"399,956,809,295","5,561,660,056,683","2024 Feb 09 12:00:00 AM","Burglary","MHC","2024 May 29 12:00:00 AM","1","BURGLARY","720 ILCS 5/19-1(a)","Unknown","Unknown",,
"400,086,971,614","5,563,915,007,451","2024 Feb 17 12:00:00 AM","Burglary","MHC","2024 May 29 12:00:00 AM","1","BURGLARY","720 ILCS 5/19-1(a)","Black","Female",,
"400,451,834,061","5,570,513,810,360","2024 Mar 11 12:00:00 AM","Narcotics","DDPP","2024 May 29 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","White","Male","Graduated","2024 Aug 16 12:00:00 AM"
"400,461,395,446","5,570,662,701,317","2024 Mar 11 12:00:00 AM","Narcotics","DDPP","2024 May 29 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Latinx","Male","Graduated","2024 Jun 27 12:00:00 AM"
"401,320,007,809","5,585,991,827,855","2024 May 03 12:00:00 AM","Narcotics","DDPP","2024 May 29 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Latinx","Male","Graduated","2024 Aug 16 12:00:00 AM"
"395,815,964,728","5,496,946,179,932","2023 May 27 12:00:00 AM","Criminal Damage to Property","MHC","2024 May 30 12:00:00 AM","1","CRIMINAL DAMAGE TO GOVERNMENT SUPPORTED PROPERTY","720 ILCS 5/21-1.01(a)(1)","Black","Male",,
"397,273,757,210","5,525,773,461,693","2023 Sep 20 12:00:00 AM","Retail Theft","DC","2024 May 30 12:00:00 AM","1","RETAIL THEFT","720 ILCS 5/16-25(a)(1)","Black","Male","Failed","2024 Oct 10 12:00:00 AM"
"399,062,118,639","5,546,565,613,288","2023 Dec 14 12:00:00 AM","Aggravated Battery Police Officer","MHC","2024 May 30 12:00:00 AM","1","AGGRAVATED BATTERY","720 ILCS 5/12-3.05(d)(4)","Black","Female",,
"399,841,307,765","5,559,731,669,723","2024 Feb 03 12:00:00 AM","Forgery","BR9","2024 May 30 12:00:00 AM","1","FORGERY","720 ILCS 5/17-3(a)(1)","Black","Male",,
"400,212,926,924","5,566,128,445,870","2024 Feb 25 12:00:00 AM","Residential Burglary","MHC","2024 May 30 12:00:00 AM","1","RESIDENTIAL BURGLARY","720 ILCS 5/19-3(a)","White","Male",,
"400,340,157,086","5,568,488,007,756","2024 Mar 04 12:00:00 AM","Aggravated Battery Police Officer","MHC","2024 May 30 12:00:00 AM","1","AGGRAVATED BATTERY","720 ILCS 5/12-3.05(d)(4)","Black","Female",,
"401,150,325,099","5,582,934,305,017","2024 Apr 23 12:00:00 AM","Narcotics","DDPP","2024 May 30 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","White","Male","Graduated","2024 May 30 12:00:00 AM"
"401,172,125,056","5,583,325,628,089","2024 Apr 24 12:00:00 AM","Narcotics","DDPP","2024 May 30 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Black","Male","Graduated","2024 Aug 02 12:00:00 AM"
"401,173,654,878","5,583,353,302,988","2024 Apr 24 12:00:00 AM","Narcotics","DDPP","2024 May 30 12:00:00 AM","1","POSS CAN/>100-500 GRAM/1ST","720 ILCS 550/4(d)","Black","Male","Graduated","2024 Aug 16 12:00:00 AM"
"399,389,245,488","5,551,925,687,720","2024 Jan 05 12:00:00 AM","UUW - Unlawful Use of Weapon","RJCC","2024 May 31 12:00:00 AM","1","AGGRAVATED UNLAWFUL USE OF WEAPON","720 ILCS 5/24-1.6(a)(1)","Black","Male",,
"400,594,234,954","5,573,137,390,783","2024 Mar 19 12:00:00 AM","UUW - Unlawful Use of Weapon","RJCC","2024 May 31 12:00:00 AM","1","AGGRAVATED UNLAWFUL USE OF WEAPON","720 ILCS 5/24-1.6(a)(1)","Black","Unknown",,
"401,484,081,174","5,588,820,202,530","2024 May 14 12:00:00 AM","Narcotics","DDPP","2024 May 31 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Black","Male","Failed","2024 Sep 27 12:00:00 AM"
"401,534,437,801","5,589,855,797,249","2024 May 17 12:00:00 AM","Aggravated Battery Police Officer","DS","2024 May 31 12:00:00 AM","1","AGGRAVATED BATTERY","720 ILCS 5/12-3.05(d)(4)","Black","Female","Failed","2024 May 31 12:00:00 AM"
"402,019,391,242","5,598,274,501,515","2024 Jun 17 12:00:00 AM","Narcotics","DDPP","2024 May 31 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","White","Male","Failed","2024 Jul 05 12:00:00 AM"
"402,066,305,771","5,599,084,269,059","2024 Jun 20 12:00:00 AM","Narcotics","DDPP","2024 May 31 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Black","Male","Failed","2024 Sep 27 12:00:00 AM"
"402,066,433,256","5,599,087,036,549","2024 Jun 20 12:00:00 AM","Narcotics","DDPP","2024 May 31 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Latinx","Male","Graduated","2024 Aug 16 12:00:00 AM"
"401,138,214,011","5,582,701,835,866","2024 Apr 22 12:00:00 AM","UUW - Unlawful Use of Weapon","RJCC","2024 Jun 03 12:00:00 AM","1","AGG UUW/LOADED/NO FCCA/FOID","720 ILCS 5/24-1.6(a)(1)","Unknown","Unknown",,
"401,203,996,339","5,583,920,638,417","2024 Apr 26 12:00:00 AM","Narcotics","RJCC","2024 Jun 03 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Black","Male",,
"401,480,639,075","5,588,757,657,258","2024 May 14 12:00:00 AM","Narcotics","DDPP","2024 Jun 03 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Black","Male","Graduated","2024 Aug 16 12:00:00 AM"
"401,520,541,921","5,589,565,210,810","2024 May 16 12:00:00 AM","Narcotics","DDPP","2024 Jun 03 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Latinx","Male","Graduated","2024 Aug 16 12:00:00 AM"
"401,693,156,790","5,592,714,614,313","2024 May 27 12:00:00 AM","UUW - Unlawful Use of Weapon","RJCC","2024 Jun 03 12:00:00 AM","1","AGG UUW/LOADED/NO FCCA/FOID","720 ILCS 5/24-1.6(a)(1)","Unknown","Unknown",,
"397,424,827,092","5,529,380,608,024","2023 Oct 05 12:00:00 AM","Identity Theft","DC","2024 Jun 04 12:00:00 AM","1","AGG ID THFT/USE INFO/DISABLED","720 ILCS 5/16-30(b)(1)","Black","Male",,
"397,424,827,092","5,529,381,715,020","2023 Oct 05 12:00:00 AM","Identity Theft","DC","2024 Jun 04 12:00:00 AM","1","AGG ID THFT/USE INFO/DISABLED","720 ILCS 5/16-30(b)(1)","Black","Male",,
"399,349,470,127","5,551,234,922,241","2024 Jan 03 12:00:00 AM","Retail Theft","DC","2024 Jun 04 12:00:00 AM","2","RETAIL THEFT","720 ILCS 5/16-25(a)(1)","Black","Female",,
"401,030,361,590","5,580,762,932,444","2024 Apr 15 12:00:00 AM","Narcotics","DDPP","2024 Jun 04 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Black","Male","Graduated","2024 Aug 16 12:00:00 AM"
"401,200,809,211","5,583,845,916,189","2024 Apr 25 12:00:00 AM","UUW - Unlawful Use of Weapon","RJCC","2024 Jun 04 12:00:00 AM","1","AGG UUW/LOADED/NO FCCA/FOID","720 ILCS 5/24-1.6(a)(1)","Black","Male",,
"402,066,050,800","5,599,075,966,589","2024 Jun 20 12:00:00 AM","Narcotics","DDPP","2024 Jun 04 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Black","Male","Failed","2024 Sep 27 12:00:00 AM"
"400,893,315,073","5,578,335,290,307","2024 Apr 06 12:00:00 AM","Fraudulent ID","BR9","2024 Jun 05 12:00:00 AM","1","POSS FRAUDULENT ID CARD","15 ILCS 335/14B(b)(1)","Latinx","Male",,
"390,735,299,770","5,398,805,453,212","2022 Mar 10 12:00:00 AM","Narcotics","DC","2024 Jun 05 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","White","Male",,
"394,884,813,325","5,480,939,018,369","2023 Mar 21 12:00:00 AM","Theft","DDPP","2024 Jun 05 12:00:00 AM","1","THEFT","720 ILCS 5/16-1(a)(1)(A)","Black","Male","Failed","2024 Jun 05 12:00:00 AM"
"399,891,664,392","5,560,589,038,093","2024 Feb 06 12:00:00 AM","Narcotics","ACT","2024 Jun 05 12:00:00 AM","2","[POSSESSION OF CONTROLLED SUBSTANCE WITH INTENT TO DELIVER/DELIVERY OF A CONTROLLED SUBSTANCE]","720 ILCS 570/401(c)(2)","Black","Male",,
"400,535,591,793","5,571,998,291,941","2024 Mar 15 12:00:00 AM","Narcotics","ACT","2024 Jun 05 12:00:00 AM","1","[POSSESSION OF CONTROLLED SUBSTANCE WITH INTENT TO DELIVER/DELIVERY OF A CONTROLLED SUBSTANCE]","720 ILCS 570/401(d)(iii)","Black","Male",,
"401,298,590,307","5,585,563,973,917","2024 May 02 12:00:00 AM","Narcotics","RJCC","2024 Jun 05 12:00:00 AM","1","[POSSESSION OF CANNABIS WITH INTENT TO DELIVER/DELIVERY OF CANNABIS]","720 ILCS 550/5(d)","Black","Male","Failed","2024 Aug 15 12:00:00 AM"
"394,409,676,239","5,474,376,746,326","2023 Feb 22 12:00:00 AM","Theft","BR9","2024 Jun 06 12:00:00 AM","1","THEFT","720 ILCS 5/16-1(a)(1)","Black","Male",,
"399,440,876,966","5,552,758,702,179","2024 Jan 09 12:00:00 AM","Theft","BR9","2024 Jun 06 12:00:00 AM","1","THEFT","720 ILCS 5/16-1(a)(1)(A)","White","Male",,
"399,906,707,638","5,560,868,001,074","2024 Feb 07 12:00:00 AM","Theft","BR9","2024 Jun 06 12:00:00 AM","1","THEFT","720 ILCS 5/16-1(a)(1)(A)","Latinx","Female",,
"400,097,297,910","5,564,101,536,270","2024 Feb 18 12:00:00 AM","Retail Theft","DC","2024 Jun 06 12:00:00 AM","1","RETAIL THEFT","720 ILCS 5/16-25(a)(1)","White","Male",,
"400,427,101,946","5,570,039,462,592","2024 Mar 08 12:00:00 AM","Other Offense","BR9","2024 Jun 06 12:00:00 AM","1","DISORDERLY CONDUCT","720 ILCS 5/26-1(a)(4)","Latinx","Female","Failed","2024 Jul 10 12:00:00 AM"
"401,166,005,770","5,583,213,821,497","2024 Apr 23 12:00:00 AM","Arson","BR9","2024 Jun 06 12:00:00 AM","1","ARSON/REAL/PERSONAL PROP>$150","720 ILCS 5/20-1(a)(1)","Asian","Male",,
"402,185,504,369","5,601,319,847,398","2024 Jun 27 12:00:00 AM","Narcotics","DDPP","2024 Jun 07 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Black","Male","Graduated","2024 Aug 16 12:00:00 AM"
"397,451,216,514","5,530,071,927,001","2023 Oct 08 12:00:00 AM","UUW - Unlawful Use of Weapon","RJCC","2024 Jun 07 12:00:00 AM","1","AGGRAVATED UNLAWFUL USE OF WEAPON","720 ILCS 5/24-1.6(a)(1)","Black","Male",,
"399,836,335,845","5,559,663,035,973","2024 Feb 02 12:00:00 AM","UUW - Unlawful Use of Weapon","RJCC","2024 Jun 07 12:00:00 AM","1","AGGRAVATED UNLAWFUL USE OF WEAPON","720 ILCS 5/24-1.6(a)(1)","Black","Male",,
"400,290,565,370","5,567,524,921,272","2024 Feb 29 12:00:00 AM","Fraud","BR9","2024 Jun 07 12:00:00 AM","1","HOME REPAIR FRAUD/CONTRACT >$1000","815 ILCS 515/3(a)(1)","Latinx","Male",,
"400,654,280,451","5,574,227,781,802","2024 Mar 22 12:00:00 AM","Narcotics","DDPP","2024 Jun 10 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Black","Male","Graduated","2024 Jul 19 12:00:00 AM"
"401,267,483,935","5,584,996,084,990","2024 Apr 30 12:00:00 AM","Narcotics","DDPP","2024 Jun 10 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","White","Male","Graduated","2024 Aug 23 12:00:00 AM"
"401,655,931,131","5,592,078,645,134","2024 May 24 12:00:00 AM","Narcotics","DDPP","2024 Jun 10 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Latinx","Male","Graduated","2024 Aug 16 12:00:00 AM"
"398,227,728,452","5,535,554,877,984","2023 Oct 31 12:00:00 AM","Narcotics","DDPP","2024 Jun 11 12:00:00 AM","1","METHAMPHETAMINE POSSESSION","720 ILCS 646/60(a)","Black","Male",,
"400,727,074,461","5,575,493,631,681","2024 Mar 27 12:00:00 AM","Narcotics","DDPP","2024 Jun 11 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Black","Male",,
"401,655,676,161","5,592,073,110,154","2024 May 24 12:00:00 AM","Narcotics","DDPP","2024 Jun 11 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Latinx","Male","Graduated","2024 Aug 16 12:00:00 AM"
"401,829,055,940","5,595,073,622,701","2024 Jun 04 12:00:00 AM","UUW - Unlawful Use of Weapon","RJCC","2024 Jun 11 12:00:00 AM","1","AGG UUW/LOADED/NO FCCA/FOID","720 ILCS 5/24-1.6(a)(1)","Unknown","Unknown",,
"402,184,357,003","5,601,293,279,495","2024 Jun 27 12:00:00 AM","Narcotics","DDPP","2024 Jun 11 12:00:00 AM","1","METHAMPHETAMINE POSSESSION","720 ILCS 646/60(a)","Black","Male","Failed","2024 Jul 09 12:00:00 AM"
"402,184,994,428","5,601,307,670,442","2024 Jun 27 12:00:00 AM","Narcotics","DDPP","2024 Jun 11 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Black","Male","Graduated","2024 Sep 27 12:00:00 AM"
"402,188,564,012","5,601,363,573,738","2024 Jun 27 12:00:00 AM","Narcotics","DDPP","2024 Jun 11 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Latinx","Male","Graduated","2024 Aug 30 12:00:00 AM"
"401,008,179,177","5,580,399,284,272","2024 Apr 14 12:00:00 AM","UUW - Unlawful Use of Weapon","RJCC","2024 Jun 12 12:00:00 AM","1","AGGRAVATED UNLAWFUL USE OF WEAPON","720 ILCS 5/24-1.6(a)(1)","Black","Male",,
"392,243,066,424","5,431,234,899,823","2022 Aug 01 12:00:00 AM","Retail Theft","DC","2024 Jun 12 12:00:00 AM","1","RETAIL THEFT","720 ILCS 5/16-25(a)(1)","Latinx","Male",,
"392,337,022,966","5,433,167,714,767","2022 Aug 10 12:00:00 AM","Burglary","MHC","2024 Jun 12 12:00:00 AM","1","BURGLARY","720 ILCS 5/19-1(a)","Black","Male",,
"397,565,060,737","5,532,656,762,564","2023 Oct 19 12:00:00 AM","Theft","DC","2024 Jun 12 12:00:00 AM","1","THEFT","720 ILCS 5/16-1(a)(1)(A)","White","Male",,
"398,433,489,455","5,538,833,800,014","2023 Nov 14 12:00:00 AM","Narcotics","DDPP","2024 Jun 12 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","White","Male","Failed","2024 Jun 12 12:00:00 AM"
"399,230,144,043","5,549,281,627,872","2023 Dec 26 12:00:00 AM","Retail Theft","DC","2024 Jun 12 12:00:00 AM","1","RETAIL THEFT","720 ILCS 5/16-25(a)(1)","Black","Male",,
"400,411,421,275","5,569,806,993,441","2024 Mar 08 12:00:00 AM","Narcotics","DDPP","2024 Jun 12 12:00:00 AM","1","POSSESSION OF A CONTROLLED SUBSTANCE","720 ILCS 570/402(c)","Black","Male",,
"400,773,351,564","5,576,289,561,775","2024 Mar 29 12:00:00 AM","Other Offense","BR9","2024 Jun 12 12:00:00 AM","1","DISORDERLY CONDUCT","720 ILCS 5/26-1(a)(4)","Unknown","Unknown",,
"401,154,914,563","5,583,004,045,763","2024 Apr 23 12:00:00 AM","UUW - Unlawful Use of Weapon","RJCC","2024 Jun 12 12:00:00 AM","1","AGG UUW/LOADED/NO FCCA/FOID","720 ILCS 5/24-1.6(a)(1)","Black","Female",,
"390,653,199,345","5,396,883,154,730","2022 Mar 03 12:00:00 AM","Narcotics","DC","2024 Jun 13 12:00:00 AM","1","[POSSESSION OF CONTROLLED SUBSTANCE WITH INTENT TO DELIVER/DELIVERY OF A CONTROLLED SUBSTANCE]","720 ILCS 570/401(a)(1)(A)","Black","Male",,
"395,699,825,773","5,494,240,681,809","2023 May 16 12:00:00 AM","Residential Burglary","MHC","2024 Jun 13 12:00:00 AM","1","RESIDENTIAL BURGLARY","720 ILCS 5/19-3(a)","White","Male",,
"395,805,383,462","5,496,674,965,922","2023 May 26 12:00:00 AM","Residential Burglary","MHC","2024 Jun 13 12:00:00 AM","1","RESIDENTIAL BURGLARY","720 ILCS 5/19-3(a)","White","Male",,
"397,235,256,701","5,524,827,533,646","2023 Sep 15 12:00:00 AM","Other Offense","MHC","2024 Jun 13 12:00:00 AM","1","GIVE FALSE FIRE ALARM","720 ILCS 5/26-1(a)(2)","White","Male",,
"397,235,766,641","5,524,838,603,606","2023 Sep 15 12:00:00 AM","Other Offense","MHC","2024 Jun 13 12:00:00 AM","1","GIVE FALSE FIRE ALARM","720 ILCS 5/26-1(a)(2)","White","Male",,
"397,235,894,126","5,524,841,924,594","2023 Sep 15 12:00:00 AM","Other Offense","MHC","2024 Jun 13 12:00:00 AM","1","GIVE FALSE FIRE ALARM","720 ILCS 5/26-1(a)(2)","White","Male",,
"397,236,021,611","5,524,844,138,586","2023 Sep 15 12:00:00 AM","Other Offense","MHC","2024 Jun 13 12:00:00 AM","1","GIVE FALSE FIRE ALARM","720 ILCS 5/26-1(a)(2)","White","Male",,
